OMIM	179830	179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	NOT	HP:0002150	OMIM:179830	IEA				O		2013.05.30	HPO:skoehler
OMIM	179830	179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	NOT	HP:0002748	OMIM:179830	TAS				O		2010.06.18	HPO:skoehler
OMIM	179830	179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	NOT	HP:0002748	OMIM:179830	IEA				O		2013.05.30	HPO:skoehler
OMIM	179830	179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	NOT	HP:0002749	OMIM:179830	TAS				O		2010.06.18	HPO:skoehler
OMIM	179830	179830 RENAL TUBULAR ACIDOSIS, PROXIMAL;;RENAL TUBULAR ACIDOSIS II;;RTA, PROXIMAL TYPE;;RTA, RATE TYPE	NOT	HP:0002749	OMIM:179830	IEA				O		2013.05.30	HPO:skoehler
OMIM	180050	%180050 RETINAL DETACHMENT	NOT	HP:0000545	OMIM:180050	IEA				O		2010.06.18	HPO:skoehler
OMIM	183850	SPONDYLOEPIPHYSEAL DYSPLASIA WITH PUNCTATE CORNEAL DYSTROPHY	NOT	HP:0000572	OMIM:183850	IEA				O		2010.06.18	HPO:skoehler
OMIM	184095	#184095 SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE;;SED, MAROTEAUX TYPE;;PSEUDO-MORQUIO SYNDROME, TYPE 2	NOT	HP:0007759	OMIM:184095	IEA				O		2010.06.18	HPO:skoehler
OMIM	184095	#184095 SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE;;SED, MAROTEAUX TYPE;;PSEUDO-MORQUIO SYNDROME, TYPE 2	NOT	HP:0008155	OMIM:184095	IEA				O		2010.06.18	HPO:skoehler
OMIM	184500	STEATOCYSTOMA MULTIPLEX	NOT	HP:0000695	OMIM:184500	TAS				O		2010.06.18	HPO:skoehler
OMIM	185069	STORM SYNDROME	NOT	HP:0000518	OMIM:185069	IEA				O		2010.06.18	HPO:skoehler
OMIM	186100	SYNDACTYLY, TYPE III	NOT	HP:0001770	OMIM:186100	TAS				O		2012.08.01	HPO:probinson
OMIM	186850	TARSAL FUSION	NOT	HP:0009702	OMIM:186850	IEA				O		2010.06.18	HPO:skoehler
OMIM	187370	ARTHROGRYPOSIS, DISTAL, TYPE 10	NOT	HP:0003236	OMIM:187370	TAS				O		2013.12.21	HPO:probinson
OMIM	189500	WITKOP SYNDROME	NOT	HP:0000971	OMIM:189500	TAS				O		2009.02.17	HPO:probinson
OMIM	191700	191700 UROLITHIASIS, URIC ACID, AUTOSOMAL DOMINANT;;NEPHROLITHIASIS, URIC ACID, AUTOSOMAL DOMINANT	NOT	HP:0002149	OMIM:191700	IEA				O		2010.06.18	HPO:skoehler
OMIM	192605	#192605 VENTRICULAR TACHYCARDIA, FAMILIAL;;VENTRICULAR TACHYCARDIA, FAMILIAL POLYMORPHIC	NOT	HP:0001638	OMIM:192605	IEA				O		2010.06.18	HPO:skoehler
OMIM	193007	VESTIBULOPATHY, FAMILIAL	NOT	HP:0000365	OMIM:193007	IEA				O		2010.06.18	HPO:skoehler
OMIM	193400	#193400 VON WILLEBRAND DISEASE, TYPE 1; VWD1;;VON WILLEBRAND DISEASE, TYPE I;;VWD, TYPE 1	NOT	HP:0000967	OMIM:193400	IEA				O		2010.06.20	HPO:skoehler
OMIM	193400	#193400 VON WILLEBRAND DISEASE, TYPE 1; VWD1;;VON WILLEBRAND DISEASE, TYPE I;;VWD, TYPE 1	NOT	HP:0000979	OMIM:193400	IEA				O		2010.06.20	HPO:skoehler
OMIM	193510	#193510 WAARDENBURG SYNDROME, TYPE 2A; WS2A;;WAARDENBURG SYNDROME, TYPE IIA;;WAARDENBURG SYNDROME WITHOUT DYSTOPIA CANTHORUM;;WS2	NOT	HP:0000506	OMIM:193510	IEA				O		2012.11.21	HPO:skoehler
OMIM	193900	WHITE SPONGE NEVUS OF CANNON	NOT	HP:0000502	OMIM:193900	IEA				O		2009.02.17	HPO
OMIM	194350	%194350 WT LIMB-BLOOD SYNDROME	NOT	HP:0003220	OMIM:194350	IEA				O		2010.06.18	HPO:skoehler
OMIM	203800	#203800 ALSTROM SYNDROME; ALMS;;ALSS	NOT	HP:0010442	OMIM:203800	IEA				O		2010.06.18	HPO:skoehler
OMIM	206800	ANONYCHIA CONGENITA	NOT	HP:0001507	OMIM:206800	IEA				O		2009.02.17	HPO
OMIM	211900	#211900 TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL; HFTC;;CALCINOSIS, TUMORAL, WITH HYPERPHOSPHATEMIA;;TUMORAL CALCINOSIS, PRIMARY HYPERPHOSPHATEMIC; PHPTC;;LIPOCALCINOGRANULOMATOSIS;;TEUTSCHLAENDER DISEASE, FAMILIAL;;MORBUS TEUTSCHLAENDER;;HYPEROSTOSIS-HYPERPHOSPHATEMIA SYNDROME; HHS;;HYPEROSTOSIS WITH HYPERPHOSPHATEMIA;;CORTICAL HYPEROSTOSIS WITH HYPERPHOSPHATEMIA	NOT	HP:0000843	OMIM:211900	TAS				O		2014.05.24	HPO:probinson
OMIM	211900	#211900 TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL; HFTC;;CALCINOSIS, TUMORAL, WITH HYPERPHOSPHATEMIA;;TUMORAL CALCINOSIS, PRIMARY HYPERPHOSPHATEMIC; PHPTC;;LIPOCALCINOGRANULOMATOSIS;;TEUTSCHLAENDER DISEASE, FAMILIAL;;MORBUS TEUTSCHLAENDER;;HYPEROSTOSIS-HYPERPHOSPHATEMIA SYNDROME; HHS;;HYPEROSTOSIS WITH HYPERPHOSPHATEMIA;;CORTICAL HYPEROSTOSIS WITH HYPERPHOSPHATEMIA	NOT	HP:0003072	OMIM:211900	TAS				O		2014.05.24	HPO:probinson
OMIM	212140	#212140 CARNITINE DEFICIENCY, SYSTEMIC PRIMARY; CDSP;;SYSTEMIC CARNITINE DEFICIENCY; SCD;;CARNITINE DEFICIENCY, SYSTEMIC, DUE TO DEFECT IN RENAL REABSORPTIONOF CARNITINE;;CARNITINE DEFICIENCY, PRIMARY;;CARNITINE TRANSPORTER, PLASMA-MEMBRANE, DEFICIENCY OF;;CARNITINE UPTAKE DEFECT; CUD	NOT	HP:0001946	OMIM:212140	IEA				O		2013.05.30	HPO:skoehler
OMIM	212140	#212140 CARNITINE DEFICIENCY, SYSTEMIC PRIMARY; CDSP;;SYSTEMIC CARNITINE DEFICIENCY; SCD;;CARNITINE DEFICIENCY, SYSTEMIC, DUE TO DEFECT IN RENAL REABSORPTIONOF CARNITINE;;CARNITINE DEFICIENCY, PRIMARY;;CARNITINE TRANSPORTER, PLASMA-MEMBRANE, DEFICIENCY OF;;CARNITINE UPTAKE DEFECT; CUD	NOT	HP:0003215	OMIM:212140	IEA				O		2013.05.30	HPO:skoehler
OMIM	215045	CHONDRODYSPLASIA, BLOMSTRAND TYPE	NOT	HP:0000925	OMIM:215045	TAS				O		2009.02.17	HPO:probinson
OMIM	218300	218300 CRANIODIAPHYSEAL DYSPLASIA; CDD	NOT	HP:0003015	OMIM:218300	TAS				O		2010.06.20	HPO:skoehler
OMIM	219100	CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE I	NOT	HP:0000974	OMIM:219100	IEA				O		2010.06.18	HPO:skoehler
OMIM	219750	#219750 CYSTINOSIS, ADULT NONNEPHROPATHIC;;CYSTINOSIS, OCULAR NONNEPHROPATHIC;;CYSTINOSIS, BENIGN NONNEPHROPATHIC	NOT	HP:0000488	OMIM:219750	IEA				O		2010.06.18	HPO:skoehler
OMIM	222470	#222470 TRICHOHEPATOENTERIC SYNDROME 1; THES1;;THE SYNDROME;;DIARRHEA, SYNDROMIC;;DIARRHEA, FATAL INFANTILE, WITH TRICHORRHEXIS NODOSA	NOT	HP:0012024	OMIM:222470	IEA				O		2012.11.20	HPO:skoehler
OMIM	225060	CLEFT LIP/PALATE-ECTODERMAL DYSPLASIA SYNDROME	NOT	HP:0000975	OMIM:225060	IEA				O		2010.06.20	HPO:skoehler
OMIM	225280	#225280 EEM SYNDROME;;ECTODERMAL DYSPLASIA, ECTRODACTYLY, AND MACULAR DYSTROPHY	NOT	HP:0000975	OMIM:225280	IEA				O		2010.06.20	HPO:skoehler
OMIM	226700	#226700 EPIDERMOLYSIS BULLOSA, JUNCTIONAL, HERLITZ TYPE;;EPIDERMOLYSIS BULLOSA JUNCTIONALIS, HERLITZ TYPE;;JEB-HERLITZ TYPE;;EPIDERMOLYSIS BULLOSA, JUNCTIONAL, HERLITZ-PEARSON TYPE;;HERLITZ-PEARSON-TYPE EPIDERMOLYSIS BULLOSA;;EPIDERMOLYSIS BULLOSA LETALIS	NOT	HP:0001159	OMIM:226700	TAS				O		2010.06.20	HPO:skoehler
OMIM	228600	FIBROMATOSIS, JUVENILE HYALINE	NOT	HP:0001249	OMIM:228600	IEA				O		2009.02.17	HPO:skoehler
OMIM	228980	#228980 FLECK RETINA, FAMILIAL BENIGN; FRFB	NOT	HP:0000662	OMIM:228980	IEA				O		2010.06.18	HPO:skoehler
OMIM	229600	#229600 FRUCTOSE INTOLERANCE, HEREDITARY;;FRUCTOSEMIA;;FRUCTOSE-1-PHOSPHATE ALDOLASE DEFICIENCY;;FRUCTOSE-1,6-BISPHOSPHATE ALDOLASE B DEFICIENCY;;ALDOLASE B DEFICIENCY;;ALDOB DEFICIENCY	NOT	HP:0000670	OMIM:229600	IEA				O		2010.06.20	HPO:skoehler
OMIM	230500	#230500 GM1-GANGLIOSIDOSIS, TYPE I;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE I;;GANGLIOSIDOSIS, GENERALIZED GM1, INFANTILE FORM;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 1;;BETA-GALACTOSIDASE-1 DEFICIENCY;;GLB1 DEFICIENCYGM1-GANGLIOSIDOSIS, TYPE I, WITH CARDIAC INVOLVEMENT, INCLUDED;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE I, WITH CARDIAC INVOLVEMENT,INCLUDED	NOT	HP:0008155	OMIM:230500	IEA				O		2010.06.18	HPO:skoehler
OMIM	230600	#230600 GM1-GANGLIOSIDOSIS, TYPE II;;GANGLIOSIDOSIS, GENERALIZED GM1, JUVENILE TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE II;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 2GANGLIOSIDOSIS, GENERALIZED GM1, LATE-INFANTILE TYPE, INCLUDED	NOT	HP:0001744	OMIM:230600	IEA				O		2010.06.18	HPO:skoehler
OMIM	230600	#230600 GM1-GANGLIOSIDOSIS, TYPE II;;GANGLIOSIDOSIS, GENERALIZED GM1, JUVENILE TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE II;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 2GANGLIOSIDOSIS, GENERALIZED GM1, LATE-INFANTILE TYPE, INCLUDED	NOT	HP:0002240	OMIM:230600	IEA				O		2010.06.18	HPO:skoehler
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0001250	OMIM:230650	IEA				O		2009.02.17	HPO:skoehler
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0001336	OMIM:230650	IEA				O		2009.02.17	HPO:skoehler
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0001744	OMIM:230650	IEA				O		2009.02.17	HPO:skoehler
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0002240	OMIM:230650	IEA				O		2009.02.17	HPO:skoehler
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0010729	OMIM:230650	IEA				O		2009.02.17	HPO:skoehler
OMIM	232240	GLYCOGEN STORAGE DISEASE IC	NOT	HP:0001881	OMIM:232240	TAS				O		2014.01.01	HPO:probinson
OMIM	232700	#232700 GLYCOGEN STORAGE DISEASE VI;;GSD VI; GSD6;;HERS DISEASE;;PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER	NOT	HP:0001943	OMIM:232700	TAS				O		2012.05.05	HPO:probinson
OMIM	232700	#232700 GLYCOGEN STORAGE DISEASE VI;;GSD VI; GSD6;;HERS DISEASE;;PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER	NOT	HP:0002149	OMIM:232700	IEA				O		2010.06.18	HPO:skoehler
OMIM	232700	#232700 GLYCOGEN STORAGE DISEASE VI;;GSD VI; GSD6;;HERS DISEASE;;PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER	NOT	HP:0003077	OMIM:232700	TAS				O		2012.05.05	HPO:probinson
OMIM	232700	#232700 GLYCOGEN STORAGE DISEASE VI;;GSD VI; GSD6;;HERS DISEASE;;PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER	NOT	HP:0003128	OMIM:232700	IEA				O		2010.06.18	HPO:skoehler
OMIM	236270	#236270 HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA, CBLE COMPLEMENTATION TYPE; HMAE;;HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA DUE TO DEFECT IN COBALAMIN METABOLISM,CBLE COMPLEMENTATION TYPE;;VITAMIN B12-RESPONSIVE HOMOCYSTINURIA, CBLE TYPE;;METHYLCOBALAMIN DEFICIENCY, CBLE TYPE	NOT	HP:0002912	OMIM:236270	IEA				O		2010.06.18	HPO:skoehler
OMIM	236270	#236270 HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA, CBLE COMPLEMENTATION TYPE; HMAE;;HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA DUE TO DEFECT IN COBALAMIN METABOLISM,CBLE COMPLEMENTATION TYPE;;VITAMIN B12-RESPONSIVE HOMOCYSTINURIA, CBLE TYPE;;METHYLCOBALAMIN DEFICIENCY, CBLE TYPE	NOT	HP:0012120	OMIM:236270	IEA				O		2013.05.30	HPO:skoehler
